,ID,year,month,quarter,country,gender,age,visit_purpose,num_visits,revisit_indicator,travel_type,satisfaction,revisit_intent,recommend_intent,visit_local_indicator,seoul,gyeonggi,incheon,gangwon,chungcheong,gyeongsang,jeolla,jeju,planned_activity,stay_duration,total_duration,total_expense,accommodation_cost,food_cost,shopping_cost,accommodation_percent,food_percent,shopping_percent,food,landscape,heritage,language,safety,budget,accommodation,transport,navigation,cluster
49801,206.0,2018,5,2,4,1,2,1,2,1,1,5,5,5,1,1,1,1,0,0,1,0,0,3.0,16.0,17.0,1419.808,409.56,136.52,546.08,0.2884615384615385,0.09615384615384616,0.38461538461538464,5,4,4,2,4,2,4,5,4,4
49802,206.0,2018,6,2,2,1,5,1,3,1,1,4,5,5,1,1,1,0,0,0,0,0,0,3.0,3.0,4.0,1447.5,289.5,579.0,193.0,0.2,0.4,0.13333333333333333,4,5,5,3,4,4,4,5,5,4
49803,206.0,2018,7,3,2,2,5,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,6.0,4.0,5.0,569.25,148.5,74.25,74.25,0.2608695652173913,0.13043478260869565,0.13043478260869565,3,4,4,1,4,3,4,4,2,2
49804,206.0,2018,8,3,4,1,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,440.0,225.0,100.0,75.0,0.5113636363636364,0.22727272727272727,0.17045454545454544,5,5,5,3,5,4,3,5,4,1
49807,206.0,2018,11,4,2,1,2,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,2.0,7.0,8.0,576.84627,229.87107,130.1157,130.1157,0.39849624060150374,0.2255639097744361,0.2255639097744361,5,5,5,4,5,4,5,5,5,5
49810,207.0,2018,2,1,4,1,3,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,7.0,6.0,7.0,527.538,119.895,159.86,159.86,0.22727272727272727,0.30303030303030304,0.30303030303030304,5,4,4,2,4,4,4,5,3,1
49811,207.0,2018,3,1,1,2,2,1,2,1,1,5,5,5,1,1,0,0,0,1,0,0,0,4.0,57.0,58.0,1406.5971,635.2374,544.4892,181.4964,0.45161290322580644,0.3870967741935484,0.12903225806451613,5,5,5,5,5,5,3,5,5,0
49812,207.0,2018,4,2,3,2,3,1,4,1,1,5,5,5,1,1,0,1,0,0,1,1,0,4.0,29.0,30.0,1862.25,0.0,931.125,558.675,0.0,0.5,0.3,4,5,5,5,5,4,4,5,5,0
49814,207.0,2018,6,2,2,1,4,1,2,1,1,5,5,5,1,1,1,0,0,0,0,0,0,6.0,3.0,4.0,1930.0,289.5,579.0,579.0,0.15,0.3,0.3,4,5,5,4,5,4,4,5,3,4
49815,207.0,2018,7,3,2,1,3,1,1,0,1,4,5,5,1,1,1,0,1,0,0,0,0,3.0,7.0,8.0,688.0500000000001,231.0,330.0,123.75,0.3357314148681055,0.4796163069544364,0.17985611510791366,5,5,5,4,5,4,5,5,4,5
49817,207.0,2018,9,3,2,2,3,1,2,1,1,5,5,5,1,1,0,0,1,0,0,0,0,1.0,6.0,7.0,1683.0,187.0,748.0,187.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,5,5,5,5,5,5,5,5,5,0
49818,207.0,2018,10,4,2,2,2,1,4,1,1,4,4,4,1,1,1,1,0,0,0,0,0,99.0,4.0,5.0,1178.0,310.0,186.0,310.0,0.2631578947368421,0.15789473684210525,0.2631578947368421,4,4,4,3,4,3,4,5,4,0
49819,207.0,2018,11,4,2,1,3,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,2.0,6.0,7.0,352.035255,144.573,72.2865,72.2865,0.41067761806981523,0.20533880903490762,0.20533880903490762,4,4,4,3,5,4,4,5,5,5
49820,207.0,2018,12,4,1,1,4,1,1,0,1,4,4,5,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,463.58865000000003,44.1513,264.9078,132.4539,0.09523809523809523,0.5714285714285714,0.2857142857142857,5,5,5,3,4,3,4,4,4,1
49822,208.0,2018,2,1,1,1,4,1,1,0,1,4,3,3,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,1608.3425000000002,159.87500000000003,1215.0500000000002,159.87500000000003,0.09940357852882704,0.7554671968190855,0.09940357852882704,4,4,4,3,4,3,4,3,3,1
49824,208.0,2018,4,2,1,1,3,1,1,0,1,5,5,4,0,1,0,0,0,0,0,0,0,4.0,9.0,10.0,619.1981249999999,465.5625,93.1125,46.55625,0.7518796992481205,0.15037593984962408,0.07518796992481204,5,5,5,5,5,3,5,5,5,1
49826,208.0,2018,6,2,2,2,2,1,2,1,1,5,5,5,1,1,1,0,0,0,0,0,0,1.0,7.0,8.0,623.3900000000001,96.5,231.60000000000002,231.60000000000002,0.1547987616099071,0.37151702786377705,0.37151702786377705,4,4,4,4,5,4,4,5,4,0
49827,208.0,2018,7,3,2,1,2,1,2,1,1,4,5,5,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,297.0,0.0,106.425,74.25,0.0,0.35833333333333334,0.25,5,5,5,4,4,4,4,4,4,4
49829,208.0,2018,9,3,2,2,4,1,1,0,1,4,5,5,1,1,0,0,1,0,0,0,0,2.0,3.0,4.0,750.0,100.0,350.0,250.0,0.13333333333333333,0.4666666666666667,0.3333333333333333,4,4,4,3,5,5,4,4,5,6
49830,208.0,2018,10,4,2,2,2,1,1,0,1,3,3,3,1,1,0,0,1,0,0,0,0,4.0,6.0,7.0,585.79045,88.4212,110.5265,198.9477,0.1509433962264151,0.18867924528301888,0.339622641509434,4,3,3,3,4,4,3,3,3,6
49831,208.0,2018,11,4,2,1,5,1,1,0,1,5,5,5,1,1,1,1,1,0,1,0,0,6.0,10.0,11.0,673.7101799999999,216.8595,28.914599999999997,86.74380000000001,0.3218884120171674,0.04291845493562232,0.12875536480686697,4,5,5,4,4,4,4,5,5,5
49836,209.0,2018,4,2,1,2,4,1,4,1,1,4,4,3,0,1,0,0,0,0,0,0,0,99.0,9.0,10.0,1650.0,0.0,900.0,500.0,0.0,0.5454545454545454,0.30303030303030304,5,5,5,4,5,4,4,5,5,3
49838,209.0,2018,6,2,5,1,3,1,1,0,1,5,5,5,1,1,1,0,0,0,0,0,0,3.0,2.0,3.0,684.3419999999999,240.11999999999998,24.011999999999997,360.17999999999995,0.3508771929824562,0.03508771929824562,0.5263157894736842,5,4,4,3,5,4,4,4,4,5
49839,209.0,2018,7,3,4,2,2,1,1,0,1,3,2,3,0,1,0,0,0,0,0,0,0,99.0,8.0,9.0,615.0,250.0,200.0,150.0,0.4065040650406504,0.3252032520325203,0.24390243902439024,5,4,4,2,5,4,5,5,4,2
49840,209.0,2018,8,3,5,2,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,99.0,9.0,10.0,289.70502,0.0,26.336820000000003,219.4735,0.0,0.09090909090909093,0.7575757575757576,5,5,5,3,5,4,4,5,4,2
49841,209.0,2018,9,3,2,2,5,1,4,1,1,5,5,5,1,1,0,0,1,0,0,0,0,3.0,4.0,5.0,804.1,149.60000000000002,374.0,187.0,0.186046511627907,0.46511627906976744,0.23255813953488372,5,5,5,2,5,4,4,5,3,0
49842,209.0,2018,10,4,2,2,2,1,1,0,1,4,4,3,1,1,0,1,0,0,0,0,0,3.0,4.0,5.0,359.6,62.0,155.0,93.0,0.17241379310344826,0.43103448275862066,0.2586206896551724,5,5,5,3,5,3,4,4,4,6
49843,209.0,2018,11,4,2,1,4,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,6.0,6.0,7.0,800.0,130.0,350.0,100.0,0.1625,0.4375,0.125,4,4,4,3,5,2,5,5,3,5
49844,209.0,2018,12,4,1,2,2,1,1,0,1,5,3,4,1,1,0,1,0,0,0,0,0,99.0,35.0,36.0,2649.078,441.513,883.026,264.9078,0.16666666666666666,0.3333333333333333,0.1,4,4,4,3,5,3,4,5,5,6
49845,210.0,2018,1,1,4,1,5,1,2,1,1,5,4,4,2,0,0,0,0,0,1,0,0,99.0,5.0,6.0,138.61799999999997,0.0,92.41199999999999,23.102999999999998,0.0,0.6666666666666667,0.16666666666666669,4,4,4,4,4,4,4,4,4,4
49846,210.0,2018,2,1,1,2,4,1,4,1,1,3,3,3,1,1,1,0,1,0,0,0,0,4.0,5.0,6.0,1163.89,319.75000000000006,447.65000000000003,319.75000000000006,0.27472527472527475,0.38461538461538464,0.27472527472527475,3,4,4,2,3,3,4,3,4,0
49847,210.0,2018,3,1,4,2,2,1,3,1,1,5,4,5,1,1,0,0,0,1,0,0,0,99.0,12.0,13.0,1606.24314,635.2374,453.74100000000004,272.2446,0.39548022598870053,0.2824858757062147,0.1694915254237288,5,5,5,3,5,4,5,3,4,0
49848,210.0,2018,4,2,1,2,2,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,6.0,10.0,11.0,1850.0,500.0,700.0,200.0,0.2702702702702703,0.3783783783783784,0.10810810810810811,4,3,3,3,3,3,4,5,5,3
49849,210.0,2018,5,2,4,2,2,1,2,1,1,5,5,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,461.048335,182.5934,136.94505,68.472525,0.39603960396039606,0.29702970297029707,0.14851485148514854,5,4,4,4,5,3,5,5,3,3
49853,210.0,2018,9,3,2,2,2,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,1028.5,280.5,280.5,187.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,5,4,4,3,4,3,4,4,3,2
49855,210.0,2018,11,4,2,2,2,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,4.0,5.0,6.0,282.0,62.666666666666664,62.666666666666664,62.666666666666664,0.2222222222222222,0.2222222222222222,0.2222222222222222,5,5,5,4,5,5,5,5,5,6
49856,210.0,2018,12,4,1,2,5,1,4,1,1,4,5,4,0,1,0,0,0,0,0,0,0,6.0,3.0,4.0,732.91158,132.4539,441.513,132.4539,0.1807228915662651,0.6024096385542169,0.1807228915662651,5,5,5,4,4,4,4,5,5,3
49861,211.0,2018,5,2,4,2,5,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,3.0,4.0,5.0,4982.9800000000005,409.56,4095.6,136.52,0.0821917808219178,0.821917808219178,0.0273972602739726,4,4,4,2,5,3,3,5,3,6
49863,211.0,2018,7,3,2,1,1,1,3,1,1,5,4,4,0,1,0,0,0,0,0,0,0,7.0,4.0,5.0,1679.12,241.60000000000002,1208.0,181.20000000000002,0.14388489208633096,0.7194244604316548,0.10791366906474822,3,4,4,2,4,2,4,4,2,4
49864,211.0,2018,8,3,4,1,2,1,2,1,1,4,5,5,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,844.6899999999999,368.592,307.16,153.58,0.4363636363636364,0.3636363636363637,0.18181818181818185,5,3,3,4,5,5,4,5,4,4
49865,211.0,2018,9,3,2,1,5,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,6.0,5.0,6.0,355.3,65.45,187.0,46.75,0.18421052631578946,0.5263157894736842,0.13157894736842105,5,5,5,4,5,4,4,5,4,1
49867,211.0,2018,11,4,2,2,2,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,2.0,5.0,6.0,470.0,122.2,37.6,28.200000000000003,0.26,0.08,0.060000000000000005,5,5,5,3,5,4,5,5,4,6
49869,212.0,2018,1,1,1,2,2,1,3,1,1,4,3,4,1,1,0,0,1,0,0,0,0,3.0,4.0,5.0,689.9200000000001,160.0,448.0,64.0,0.23191094619666044,0.6493506493506492,0.09276437847866419,4,4,4,4,4,4,4,4,4,0
49872,212.0,2018,4,2,1,1,4,1,1,0,1,4,3,3,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,194.28500000000003,38.220000000000006,95.55000000000001,31.850000000000005,0.19672131147540983,0.4918032786885246,0.1639344262295082,3,4,4,3,4,3,4,4,3,1
49874,212.0,2018,6,2,4,1,3,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,99.0,11.0,12.0,1759.1840000000002,311.36,934.0799999999999,155.68,0.17699115044247787,0.5309734513274336,0.08849557522123894,5,5,5,5,5,5,5,5,5,1
49875,212.0,2018,7,3,2,1,2,1,1,0,1,4,3,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,1364.0264,1100.0,220.0,44.0,0.8064360044644298,0.16128720089288595,0.03225744017857719,4,3,3,2,3,3,3,2,3,1
49876,212.0,2018,8,3,4,1,5,1,2,1,1,5,4,5,1,1,0,1,0,0,0,0,0,99.0,6.0,7.0,582.3241666666667,44.79416666666666,383.95000000000005,127.98333333333333,0.07692307692307691,0.6593406593406594,0.21978021978021978,5,4,4,4,5,4,4,5,3,4
49877,212.0,2018,9,3,2,1,2,1,1,0,1,5,5,5,1,1,0,0,1,0,1,0,0,3.0,8.0,9.0,2992.0,561.0,1496.0,374.0,0.1875,0.5,0.125,5,5,5,5,5,5,5,5,5,5
49881,213.0,2018,1,1,1,2,4,1,2,1,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,3.0,4.0,160.0,26.88,96.0,32.0,0.16799999999999998,0.6,0.2,5,4,4,3,5,4,4,4,5,3
49885,213.0,2018,5,2,3,1,2,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,6.0,7.0,8.0,350.0,0.0,0.0,200.0,0.0,0.0,0.5714285714285714,2,5,5,1,5,5,5,4,5,1
49886,213.0,2018,6,2,4,1,4,1,1,0,1,4,3,4,1,1,0,0,0,0,1,1,1,99.0,13.0,14.0,450.0,25.0,75.0,250.0,0.05555555555555555,0.16666666666666666,0.5555555555555556,4,4,4,3,4,4,4,5,4,5
49888,213.0,2018,8,3,4,2,4,1,1,0,1,4,4,5,0,1,0,0,0,0,0,0,0,99.0,9.0,10.0,383.95,0.0,38.395,230.37,0.0,0.1,0.6,5,3,3,4,5,4,5,5,4,2
49889,213.0,2018,9,3,2,2,5,1,3,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,491.05,106.75,183.0,122.0,0.21739130434782608,0.37267080745341613,0.2484472049689441,4,5,5,3,4,3,4,5,4,3
49893,214.0,2018,1,1,1,2,2,1,1,0,1,4,4,3,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,872.9599999999999,256.0,384.0,192.0,0.2932551319648094,0.43988269794721413,0.21994134897360706,4,3,3,5,5,4,3,4,4,2
49896,214.0,2018,4,2,1,1,2,1,1,0,1,4,1,1,1,1,1,0,0,0,0,0,0,99.0,12.0,13.0,1025.5700000000002,165.62,318.50000000000006,318.50000000000006,0.16149068322981364,0.31055900621118016,0.31055900621118016,4,2,2,1,5,3,4,4,4,5
49898,214.0,2018,6,2,4,1,2,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,1,6.0,9.0,10.0,730.0,150.0,100.0,200.0,0.2054794520547945,0.136986301369863,0.273972602739726,5,5,5,3,5,4,4,4,4,5
49901,214.0,2018,9,3,2,2,3,1,2,1,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,762.5,305.0,152.5,91.5,0.4,0.2,0.12,2,4,4,1,5,4,4,3,3,3
49904,214.0,2018,12,4,2,1,3,1,2,1,1,4,4,4,1,1,1,0,1,0,0,0,0,7.0,9.0,10.0,1072.28,243.70000000000002,316.81,292.44,0.2272727272727273,0.29545454545454547,0.2727272727272727,4,4,4,4,4,4,4,4,4,4
49905,215.0,2018,1,1,1,2,2,1,4,1,1,5,5,5,1,1,0,0,0,0,1,0,0,4.0,6.0,7.0,1585.7920000000001,384.0,896.0,256.0,0.24215029461619175,0.5650173541044474,0.16143352974412783,5,4,4,4,5,5,4,4,4,0
49907,215.0,2018,3,1,2,2,4,1,2,1,1,4,4,4,1,1,0,0,1,0,0,0,1,2.0,7.0,8.0,805.1999999999998,439.19999999999993,183.0,73.2,0.5454545454545455,0.22727272727272732,0.09090909090909094,4,4,4,2,4,3,4,4,3,0
49908,215.0,2018,4,2,1,2,3,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,2.0,6.0,7.0,1082.9,127.40000000000002,509.6000000000001,254.80000000000004,0.11764705882352942,0.4705882352941177,0.23529411764705885,4,3,3,3,3,3,4,3,3,2
49910,215.0,2018,6,2,4,2,2,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,220.0,70.0,100.0,40.0,0.3181818181818182,0.45454545454545453,0.18181818181818182,5,5,5,4,3,3,4,4,3,3
49913,215.0,2018,9,3,2,2,2,1,2,1,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,1708.0,183.0,305.0,305.0,0.10714285714285714,0.17857142857142858,0.17857142857142858,4,4,4,2,5,3,4,4,4,3
49915,215.0,2018,11,4,4,1,3,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,2.0,2.0,3.0,645.3499999999999,258.14,0.0,258.14,0.4,0.0,0.4,4,4,4,4,4,4,4,4,4,1
49917,216.0,2018,1,1,1,1,3,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,640.0,320.0,192.0,128.0,0.5,0.3,0.2,5,5,5,4,4,4,4,5,4,4
49918,216.0,2018,2,1,4,1,2,1,1,0,1,4,3,4,1,1,0,0,1,0,0,0,0,99.0,11.0,12.0,1529.3005,190.65550000000002,121.69500000000001,365.08500000000004,0.12466843501326261,0.07957559681697612,0.2387267904509284,4,5,5,4,5,5,4,5,4,5
49920,216.0,2018,4,2,1,2,2,1,2,1,1,4,3,4,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,535.717,318.50000000000006,127.40000000000002,63.70000000000001,0.5945303210463735,0.2378121284185494,0.1189060642092747,3,3,3,3,4,3,4,3,4,3
49922,216.0,2018,6,2,4,2,5,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,1200.0,600.0,250.0,300.0,0.5,0.20833333333333334,0.25,4,5,5,2,5,5,4,4,3,2
49925,216.0,2018,9,3,2,1,5,1,2,1,1,4,3,5,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,1000.0,300.0,300.0,300.0,0.3,0.3,0.3,5,4,4,3,5,5,5,5,4,4
49929,217.0,2018,1,1,1,2,3,1,4,1,1,4,5,5,1,1,0,0,1,0,0,0,0,2.0,4.0,5.0,1088.0,256.0,76.8,320.0,0.23529411764705882,0.07058823529411765,0.29411764705882354,4,4,4,4,4,4,4,4,4,0
49930,217.0,2018,2,1,4,2,5,1,1,0,1,5,4,5,1,1,1,0,1,0,0,0,0,99.0,13.0,14.0,3800.0,1000.0,50.0,1000.0,0.2631578947368421,0.013157894736842105,0.2631578947368421,4,4,4,5,4,4,4,5,5,6
49933,217.0,2018,5,2,1,1,2,1,2,1,1,4,3,3,1,1,0,1,0,0,1,0,1,2.0,45.0,46.0,1369.4505000000001,365.1868,547.7802,365.1868,0.26666666666666666,0.39999999999999997,0.26666666666666666,4,5,5,4,5,5,4,4,4,4
49935,217.0,2018,7,3,2,2,3,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,2.0,7.0,8.0,1087.5,150.0,625.0,250.0,0.13793103448275862,0.5747126436781609,0.22988505747126436,5,5,5,5,5,5,5,5,5,6
49936,217.0,2018,8,3,4,1,1,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,6.0,7.0,8.0,1084.19909,131.6841,526.7364,219.4735,0.1214574898785425,0.48582995951417,0.20242914979757085,4,4,4,3,4,3,4,4,4,1
49937,217.0,2018,9,3,2,2,2,1,1,0,1,4,4,4,1,1,1,0,1,0,1,1,0,3.0,11.0,12.0,2487.0068,728.9,1093.35,364.45,0.2930832356389214,0.43962485345838215,0.1465416178194607,4,4,4,3,4,4,4,4,4,6
49939,217.0,2018,11,4,1,1,2,1,1,0,1,4,3,3,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,604.31514,289.146,202.4022,86.74380000000001,0.4784688995215311,0.33492822966507174,0.14354066985645933,4,3,3,5,3,5,3,3,3,1
49940,217.0,2018,12,4,2,2,3,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,1630.353,877.3199999999999,365.55,146.22,0.538116591928251,0.2242152466367713,0.08968609865470852,5,5,5,5,4,4,4,4,4,3
49942,218.0,2018,2,1,4,1,5,1,4,1,1,5,5,5,1,1,1,0,1,0,0,1,0,99.0,5.0,6.0,1257.0,376.0,200.0,177.0,0.29912490055688146,0.15910898965791567,0.14081145584725538,4,4,4,3,5,4,5,4,3,4
49944,218.0,2018,4,2,1,2,2,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,429.3380000000001,95.55000000000001,191.10000000000002,89.18,0.22255192878338279,0.44510385756676557,0.20771513353115725,4,3,3,3,3,4,4,4,4,3
49945,218.0,2018,5,2,1,1,2,1,1,0,1,1,3,1,1,1,1,0,0,0,0,0,0,6.0,6.0,7.0,6000.0,500.0,1000.0,500.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,4,1,1,1,4,3,1,2,1,5
49948,218.0,2018,8,3,4,2,2,1,3,1,1,5,4,4,1,1,1,0,0,0,0,0,0,99.0,1.0,2.0,215.00599999999997,0.0,148.28,59.312,0.0,0.6896551724137931,0.2758620689655173,5,5,5,5,5,5,5,5,4,0
49949,218.0,2018,9,3,2,2,4,1,4,1,1,4,4,4,1,1,1,0,0,0,1,0,0,99.0,7.0,8.0,1217.263,218.67,291.56,437.34,0.17964071856287425,0.23952095808383236,0.3592814371257485,4,4,4,4,4,4,4,4,4,0
49950,218.0,2018,10,4,4,1,2,1,1,0,1,5,4,5,1,1,0,0,0,0,1,0,0,4.0,8.0,9.0,2455.4799999999996,505.53999999999996,938.8599999999999,722.1999999999999,0.2058823529411765,0.3823529411764706,0.29411764705882354,5,5,5,3,5,4,5,5,4,5
49952,218.0,2018,12,4,2,2,4,1,2,1,1,4,5,4,1,1,0,0,0,0,1,1,0,99.0,9.0,10.0,1481.6960000000001,243.70000000000002,852.9499999999999,121.85000000000001,0.1644736842105263,0.575657894736842,0.08223684210526315,4,5,5,3,4,4,5,3,4,0
49954,219.0,2018,2,1,4,1,5,1,4,1,1,5,5,5,1,1,0,0,1,0,0,0,0,99.0,7.0,8.0,3000.0,2000.0,0.0,600.0,0.6666666666666666,0.0,0.2,5,5,5,5,3,4,4,5,3,4
49956,219.0,2018,4,2,1,2,4,1,4,1,1,5,4,4,0,1,0,0,0,0,0,0,0,1.0,3.0,4.0,764.4000000000001,70.07000000000001,318.50000000000006,127.40000000000002,0.09166666666666666,0.4166666666666667,0.16666666666666669,4,4,4,3,3,3,4,5,4,3
49957,219.0,2018,5,2,1,1,4,1,1,0,1,5,5,3,0,1,0,0,0,0,0,0,0,99.0,50.0,51.0,2921.4944,639.0769,1825.934,273.8901,0.21875,0.625,0.09375,3,4,4,4,3,4,5,3,3,1
49958,219.0,2018,6,2,2,2,2,1,2,1,1,5,4,4,1,1,0,0,1,0,0,0,1,2.0,9.0,10.0,1163.6019999999999,199.76,374.55,374.55,0.17167381974248927,0.32188841201716745,0.32188841201716745,5,5,5,3,4,2,5,4,4,0
49960,219.0,2018,8,3,2,2,2,1,2,1,1,3,1,2,1,1,0,0,0,0,1,0,1,6.0,12.0,13.0,1160.6680000000001,550.95,146.92000000000002,257.11,0.47468354430379744,0.12658227848101267,0.22151898734177214,4,4,4,2,2,3,3,4,2,0
49961,219.0,2018,9,3,2,1,2,1,3,1,1,4,5,5,1,1,0,0,0,0,0,0,1,6.0,8.0,9.0,1931.585,1166.24,510.23,145.78,0.6037735849056604,0.2641509433962264,0.07547169811320754,5,3,3,3,5,3,5,5,4,5
49963,219.0,2018,11,4,2,1,2,1,1,0,1,4,4,4,1,1,0,0,1,0,1,0,0,2.0,10.0,11.0,1088.1000000000001,544.0500000000001,181.35000000000002,217.62,0.5,0.16666666666666666,0.19999999999999998,4,3,3,4,4,3,3,4,3,5
49966,220.0,2018,2,1,5,1,2,1,2,1,1,4,4,5,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,957.957,497.64,248.82,186.615,0.5194805194805194,0.2597402597402597,0.19480519480519481,2,4,4,3,5,4,4,4,3,4
49967,220.0,2018,3,1,4,1,2,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,850.0,300.0,50.0,250.0,0.35294117647058826,0.058823529411764705,0.29411764705882354,5,4,4,3,5,4,4,4,4,1
49970,220.0,2018,6,2,4,1,5,1,2,1,1,4,3,4,0,1,0,0,0,0,0,0,0,99.0,6.0,7.0,800.0,100.0,300.0,300.0,0.125,0.375,0.375,5,3,3,2,3,3,3,3,3,4
49972,220.0,2018,8,3,2,2,1,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,293.84000000000003,183.65,55.095,36.730000000000004,0.625,0.18749999999999997,0.125,5,4,4,4,5,4,4,5,3,2
49973,220.0,2018,9,3,2,1,5,1,1,0,1,4,5,5,1,1,0,0,1,0,0,0,0,3.0,8.0,9.0,1917.0069999999998,364.45,728.9,437.34,0.19011406844106465,0.3802281368821293,0.22813688212927757,4,4,4,2,4,3,4,3,3,5
49977,221.0,2018,1,1,4,1,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,246.7395,78.33,39.165,78.33,0.31746031746031744,0.15873015873015872,0.31746031746031744,4,5,5,3,5,5,4,5,4,1
49979,221.0,2018,3,1,1,1,2,1,3,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,2.0,3.0,220.2825,51.080000000000005,127.7,31.925,0.23188405797101452,0.5797101449275363,0.14492753623188406,5,5,5,5,5,5,5,5,3,4
49982,221.0,2018,6,2,4,1,3,1,3,1,1,4,5,5,1,1,1,0,0,0,0,0,0,99.0,6.0,7.0,415.0,150.0,50.0,200.0,0.3614457831325301,0.12048192771084337,0.4819277108433735,5,5,5,3,5,4,5,5,5,4
49985,221.0,2018,9,3,4,2,3,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,6.0,11.0,12.0,1125.85815,406.19196,309.0591,176.6052,0.3607843137254902,0.2745098039215686,0.1568627450980392,5,5,5,4,5,4,5,5,4,6
49991,222.0,2018,3,1,1,2,5,1,2,1,1,4,3,4,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,847.2895000000001,191.55,255.4,255.4,0.22607385079125847,0.3014318010550113,0.3014318010550113,4,3,3,3,3,3,4,4,4,3
49992,222.0,2018,4,2,4,1,5,1,2,1,1,5,5,5,2,0,0,1,0,0,0,0,0,99.0,4.0,5.0,600.0,200.0,100.0,200.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,5,5,5,4,5,4,5,5,5,4
49994,222.0,2018,6,2,4,1,5,1,1,0,1,5,3,5,1,1,1,0,0,0,0,0,0,99.0,7.0,8.0,920.0,385.0,50.0,200.0,0.41847826086956524,0.05434782608695652,0.21739130434782608,4,5,5,5,5,4,5,5,5,5
49995,222.0,2018,7,3,3,1,2,1,1,0,1,4,5,4,1,1,1,0,0,0,1,0,0,99.0,12.0,13.0,438.362,175.3448,43.8362,175.3448,0.39999999999999997,0.09999999999999999,0.39999999999999997,3,3,3,3,5,5,5,4,5,5
49997,222.0,2018,9,3,4,1,2,1,2,1,1,5,4,5,0,1,0,0,0,0,0,0,0,99.0,3.0,4.0,1320.0,200.0,700.0,300.0,0.15151515151515152,0.5303030303030303,0.22727272727272727,5,5,5,5,5,4,5,5,5,4
49999,222.0,2018,11,4,4,2,1,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,7.0,8.0,477.0908999999999,130.1157,173.4876,86.7438,0.27272727272727276,0.36363636363636365,0.18181818181818182,5,5,5,5,5,5,5,5,5,2
