Unnamed: 0,ID,year,month,quarter,country,gender,age,visit_purpose,num_visits,revisit_indicator,travel_type,satisfaction,revisit_intent,recommend_intent,visit_local_indicator,seoul,gyeonggi,incheon,gangwon,chungcheong,gyeongsang,jeolla,jeju,planned_activity,stay_duration,total_duration,total_expense,accommodation_cost,food_cost,shopping_cost,accommodation_percent,food_percent,shopping_percent,food,landscape,heritage,language,safety,budget,accommodation,transport,navigation,cluster
703,970.0,2024,1,1,12,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,5.0,6.0,1935.0,500.0,150.0,150.0,0.2583979328165374,0.0775193798449612,0.0775193798449612,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
719,988.0,2024,1,1,2,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,3.0,4.0,633.6750000000001,142.0,88.75,106.5,0.2240896358543417,0.1400560224089635,0.1680672268907563,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
725,994.0,2024,1,1,2,1,6,1,2,1,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,922.9999999999998,178.1853281853282,142.54826254826256,356.3706563706564,0.1930501930501931,0.1544401544401545,0.3861003861003862,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4
738,1009.0,2024,1,1,12,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,5.0,6.0,1745.0,400.0,150.0,150.0,0.2292263610315186,0.0859598853868194,0.0859598853868194,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2
759,1038.0,2024,1,1,15,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,5.0,6.0,2710.0,279.3814432989691,232.8178694158076,931.2714776632304,0.1030927835051546,0.0859106529209622,0.3436426116838488,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,2
779,1060.0,2024,1,1,9,2,2,1,3,1,1,4,4,4,1,1,1,0,1,0,0,0,0,2.0,4.0,5.0,1130.4000000000003,250.69354838709685,227.90322580645167,227.90322580645167,0.2217741935483871,0.2016129032258064,0.2016129032258064,4.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,0
783,1065.0,2024,1,1,1,1,2,1,1,0,1,4,5,5,2,0,0,0,0,0,0,0,1,2.0,3.0,4.0,768.9000000000001,167.76,279.6,0.0,0.2181818181818181,0.3636363636363635,0.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1
787,1070.0,2024,1,1,9,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,7.0,8.0,1507.2,407.9639097744361,302.1954887218045,151.09774436090223,0.2706766917293233,0.200501253132832,0.100250626566416,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2
791,1075.0,2024,1,1,12,2,2,1,1,0,1,5,5,5,1,1,1,1,1,0,0,0,0,2.0,5.0,6.0,1750.0,431.4720812182741,203.0456852791878,406.0913705583756,0.2465554749818709,0.1160261058738216,0.2320522117476432,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
799,1083.0,2024,1,1,10,2,3,1,2,1,1,5,5,5,1,1,0,0,1,0,0,0,0,7.0,5.0,6.0,1649.9999999999998,507.6923076923077,507.6923076923077,101.53846153846152,0.3076923076923077,0.3076923076923077,0.0615384615384615,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0
837,1125.0,2024,1,1,99,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,27.0,28.0,3513.9870000000005,875.7600000000002,547.3500000000001,547.3500000000001,0.249221183800623,0.1557632398753894,0.1557632398753894,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,1
838,1126.0,2024,1,1,99,2,3,1,1,0,1,4,5,4,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,2101.824,547.3500000000001,437.8800000000001,109.47000000000004,0.2604166666666667,0.2083333333333333,0.0520833333333333,5.0,5.0,4.0,3.0,5.0,2.0,3.0,5.0,3.0,2
845,1134.0,2024,1,1,1,1,2,1,1,0,1,4,4,4,2,0,0,0,1,0,0,0,0,7.0,2.0,3.0,657.06,82.99705263157895,138.3284210526316,0.0,0.1263157894736842,0.2105263157894737,0.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,1
846,1135.0,2024,1,1,15,2,4,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,7.0,5.0,6.0,2500.0,199.203187250996,49.800796812749006,498.00796812749,0.0796812749003984,0.0199203187250996,0.199203187250996,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,2
847,1136.0,2024,1,1,16,2,3,1,1,0,1,5,5,5,1,1,0,0,1,0,1,0,0,2.0,12.0,13.0,5805.66,2524.2,1262.1,0.0,0.4347826086956521,0.217391304347826,0.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5
848,1137.0,2024,1,1,18,2,3,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,13.0,14.0,6458.7300000000005,545.9619611158073,545.9619611158073,3275.771766694844,0.0845308537616229,0.0845308537616229,0.5071851225697379,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
869,1162.0,2024,1,1,17,1,2,1,2,1,1,1,5,5,0,1,0,0,0,0,0,0,0,3.0,14.0,15.0,1970.4600000000007,275.2039106145252,275.2039106145252,275.2039106145252,0.1396648044692737,0.1396648044692737,0.1396648044692737,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4
876,1169.0,2024,1,1,10,1,3,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,4.0,7.0,8.0,2159.9999999999995,254.5168892380204,203.6135113904163,1357.423409269442,0.1178318931657502,0.0942655145326001,0.6284367635506678,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6
880,1173.0,2024,1,1,2,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,3.0,4.0,1065.0,214.71774193548387,214.71774193548387,214.71774193548387,0.2016129032258064,0.2016129032258064,0.2016129032258064,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,2
942,1245.0,2024,1,1,4,2,2,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,1,6.0,14.0,15.0,3800.0,987.012987012987,493.5064935064935,493.5064935064935,0.2597402597402597,0.1298701298701298,0.1298701298701298,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
952,1261.0,2024,1,1,4,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,5.0,60.0,61.0,5799.999999999999,1487.179487179487,1487.179487179487,198.2905982905983,0.2564102564102564,0.2564102564102564,0.0341880341880341,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
958,1268.0,2024,1,1,2,2,3,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,3.0,4.0,852.0000000000001,152.4150268336315,266.7262969588552,381.0375670840787,0.1788908765652951,0.3130590339892665,0.4472271914132378,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
959,1270.0,2024,1,1,9,2,3,1,2,1,1,5,4,5,1,1,1,0,0,0,1,0,0,2.0,7.0,8.0,1507.2,411.70101812763846,261.99155699031536,149.70946113732305,0.2731561956791656,0.1738266699776508,0.0993295257015147,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,0
968,1286.0,2024,1,1,5,2,6,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,1502.8250000000005,378.8634453781513,157.85976890756305,631.4390756302522,0.2521008403361344,0.1050420168067226,0.4201680672268907,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2
972,1291.0,2024,1,1,9,2,5,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,2.0,6.0,7.0,1318.8000000000004,281.4512195121952,201.0365853658537,80.41463414634148,0.2134146341463415,0.1524390243902439,0.0609756097560975,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5
978,1298.0,2024,1,1,14,2,3,1,1,0,1,5,3,5,1,1,0,0,1,0,1,1,0,2.0,16.0,17.0,3277.63,677.1962809917355,406.3177685950413,169.29907024793388,0.2066115702479339,0.1239669421487603,0.0516528925619834,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5
979,1300.0,2024,1,1,14,2,5,1,1,0,1,5,3,4,1,1,0,0,1,0,0,0,0,2.0,12.0,13.0,2027.4000000000003,266.7631578947369,200.07236842105263,66.69078947368422,0.131578947368421,0.0986842105263157,0.0328947368421052,3.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,5
983,1305.0,2024,1,1,14,1,5,1,1,0,1,4,4,4,1,1,0,0,1,0,0,0,0,7.0,6.0,7.0,1013.6999999999998,136.29579831932773,102.2218487394958,85.18487394957984,0.134453781512605,0.1008403361344538,0.0840336134453781,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6
986,1309.0,2024,1,1,8,1,2,1,1,0,1,4,3,4,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,554.1149999999999,109.0777559055118,76.35442913385826,218.1555118110236,0.1968503937007874,0.1377952755905512,0.3937007874015749,3.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,1
988,1311.0,2024,1,1,8,2,3,1,2,1,1,4,4,4,1,1,0,0,1,0,0,0,0,2.0,5.0,6.0,934.39,132.25619249823072,88.17079499882048,220.4269874970512,0.1415428167020523,0.0943618778013682,0.2359046945034206,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,0
1001,1324.0,2024,1,1,10,1,3,1,1,0,1,4,4,4,1,1,0,1,1,0,0,0,0,2.0,5.0,6.0,1350.0,199.7041420118343,299.5562130177515,199.7041420118343,0.1479289940828402,0.2218934911242603,0.1479289940828402,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,6
1013,1338.0,2024,1,1,15,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,3.0,4.0,3750.0,300.6012024048096,300.6012024048096,2505.01002004008,0.0801603206412825,0.0801603206412825,0.6680026720106881,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
1014,1339.0,2024,1,1,16,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,2.0,3.0,1381.9995000000004,189.14226733576643,126.09484489051096,63.04742244525548,0.1368613138686131,0.0912408759124087,0.0456204379562043,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
1015,1340.0,2024,1,1,11,1,3,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,2369.9999999999995,597.7301387137453,398.4867591424969,298.86506935687265,0.2522068095838588,0.1681378730559058,0.1261034047919294,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1
1016,1341.0,2024,1,1,11,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,2100.0,354.2168674698795,303.6144578313253,151.80722891566265,0.1686746987951807,0.144578313253012,0.072289156626506,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2
1052,1378.0,2024,1,1,2,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,922.9999999999998,128.2934362934363,142.54826254826253,285.09652509652506,0.138996138996139,0.1544401544401544,0.3088803088803089,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
1058,1384.0,2024,1,1,18,2,1,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,12.0,13.0,1368.3750000000005,369.2607941403239,131.8788550501157,79.12731303006942,0.2698535080956052,0.0963762528912876,0.0578257517347725,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3
1062,1392.0,2024,1,1,18,1,3,1,2,1,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,60.0,61.0,4597.74,2163.6423529411763,540.9105882352941,540.9105882352941,0.4705882352941176,0.1176470588235294,0.1176470588235294,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,4
1069,1402.0,2024,1,1,4,1,2,1,1,0,1,5,3,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,2810.0,600.0,250.0,200.0,0.2135231316725978,0.0889679715302491,0.0711743772241993,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,1
1074,1407.0,2024,1,1,18,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,15.0,16.0,3503.0400000000004,981.2436974789916,763.1895424836601,654.1624649859945,0.2801120448179272,0.2178649237472766,0.1867413632119514,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1
1078,1412.0,2024,1,1,4,2,3,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,6.0,7.0,2320.0,500.0,200.0,150.0,0.2155172413793103,0.0862068965517241,0.0646551724137931,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2
1081,1415.0,2024,1,1,2,2,4,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,958.5,127.98961424332344,213.3160237388724,213.3160237388724,0.1335311572700297,0.2225519287833828,0.2225519287833828,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2
1083,1417.0,2024,1,1,18,1,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,13.0,14.0,2189.4000000000005,647.1133004926111,431.408866995074,215.704433497537,0.2955665024630542,0.1970443349753694,0.0985221674876847,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,1
1087,1423.0,2024,1,1,2,2,4,1,4,1,1,4,5,5,1,1,1,0,0,0,0,0,0,4.0,4.0,5.0,1057.9,177.5,71.0,497.00000000000006,0.1677852348993288,0.0671140939597315,0.4697986577181208,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,0
1103,1439.0,2024,1,1,9,2,2,1,4,1,1,4,5,5,0,1,0,0,0,0,0,0,0,7.0,5.0,6.0,1959.36,602.88,376.8,602.88,0.3076923076923076,0.1923076923076923,0.3076923076923076,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3
1107,1444.0,2024,1,1,14,1,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,6.0,7.0,1576.8666666666668,273.4450867052023,227.8709055876686,45.57418111753372,0.1734104046242774,0.1445086705202312,0.0289017341040462,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1110,1447.0,2024,1,1,5,2,5,1,4,1,1,4,5,5,1,1,0,0,0,1,0,0,0,2.0,5.0,6.0,799.375,196.56762295081967,262.09016393442624,262.09016393442624,0.2459016393442623,0.3278688524590164,0.3278688524590164,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,0
1115,1455.0,2024,1,1,20,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,2200.0,587.9732739420936,195.9910913140312,881.9599109131403,0.267260579064588,0.0890868596881959,0.4008908685968819,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,2
1123,1463.0,2024,1,1,9,1,5,1,2,1,1,4,4,5,1,1,1,0,1,0,0,0,0,6.0,10.0,11.0,1695.6,289.84615384615387,289.84615384615387,362.3076923076924,0.1709401709401709,0.1709401709401709,0.2136752136752137,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4
1132,1474.0,2024,1,1,9,2,3,1,3,1,1,5,5,4,1,1,0,0,0,0,1,0,0,7.0,8.0,9.0,5275.200000000001,735.2195121951221,735.2195121951221,2940.8780487804884,0.1393728222996516,0.1393728222996516,0.5574912891986064,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0
1137,1481.0,2024,1,1,11,2,2,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,7.0,8.0,4492.950000000002,934.5015599465164,467.25077997325815,934.5015599465164,0.2079928688159262,0.1039964344079631,0.2079928688159262,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3
1145,1491.0,2024,1,1,99,2,2,1,2,1,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,10.0,11.0,2736.75,532.4416342412452,638.9299610894942,319.4649805447471,0.1945525291828794,0.2334630350194552,0.1167315175097276,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3
1151,1500.0,2024,1,1,9,2,4,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,2110.08,340.3354838709678,453.7806451612904,453.7806451612904,0.1612903225806451,0.2150537634408602,0.2150537634408602,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3
1159,1512.0,2024,1,1,10,1,5,1,4,1,1,5,5,5,1,1,0,0,1,0,0,0,0,6.0,6.0,7.0,854.9999999999999,190.84821428571428,95.42410714285714,286.2723214285714,0.2232142857142857,0.1116071428571428,0.3348214285714285,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4
1171,1527.0,2024,1,1,5,2,2,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,7.0,4.0,5.0,1816.1800000000003,382.622191011236,255.0814606741573,637.7036516853934,0.2106741573033707,0.1404494382022472,0.351123595505618,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,2
1189,1546.0,2024,1,1,14,1,4,1,2,1,1,5,5,5,1,1,0,0,0,0,1,0,1,2.0,12.0,13.0,2365.3,869.5955882352941,434.7977941176471,34.78382352941176,0.3676470588235294,0.1838235294117647,0.0147058823529411,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4
1201,1562.0,2024,1,1,6,2,3,1,2,1,1,5,5,4,0,1,0,0,0,0,0,0,0,7.0,3.0,4.0,1460.0,350.4,292.0,0.0,0.24,0.2,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3
1226,1598.0,2024,1,1,1,2,5,1,3,1,1,4,4,4,1,1,1,0,0,0,0,0,0,2.0,6.0,7.0,1817.4,614.9097744360902,204.9699248120301,683.2330827067669,0.3383458646616541,0.112781954887218,0.3759398496240601,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,0
1234,1610.0,2024,1,1,16,1,3,1,2,1,1,5,5,5,1,1,0,0,1,1,0,0,0,4.0,10.0,11.0,3281.46,631.0499999999998,504.8399999999999,883.4699999999999,0.1923076923076923,0.1538461538461538,0.2692307692307692,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4
1237,1615.0,2024,1,1,12,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,9.0,10.0,1980.0,500.0,250.0,200.0,0.2525252525252525,0.1262626262626262,0.101010101010101,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
1239,1617.0,2024,1,1,12,2,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,1815.0,400.0,180.0,150.0,0.2203856749311294,0.0991735537190082,0.0826446280991735,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,2
1240,1621.0,2024,1,1,12,1,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,6.0,6.0,7.0,1885.0,500.0,200.0,150.0,0.2652519893899204,0.1061007957559681,0.0795755968169761,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1243,1625.0,2024,1,1,12,2,5,1,1,0,1,5,3,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,1665.0,400.0,150.0,100.0,0.2402402402402402,0.09009009009009,0.06006006006006,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2
1254,1637.0,2024,1,1,6,1,5,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,3.0,4.0,1752.0,233.6,292.0,438.0,0.1333333333333333,0.1666666666666666,0.25,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4
1264,1649.0,2024,1,1,12,2,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,5.0,6.0,1690.0,500.0,150.0,100.0,0.2958579881656805,0.0887573964497041,0.059171597633136,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
1270,1656.0,2024,1,1,12,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,6.0,7.0,1840.0,500.0,200.0,200.0,0.2717391304347826,0.108695652173913,0.108695652173913,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
1272,1658.0,2024,1,1,6,1,3,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,3.0,4.0,1941.8,291.99999999999994,438.0,438.0,0.150375939849624,0.225563909774436,0.225563909774436,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
1280,1666.0,2024,1,1,4,1,3,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,7.0,6.0,7.0,2435.0,500.0,150.0,150.0,0.2053388090349076,0.0616016427104722,0.0616016427104722,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,1
1294,1681.0,2024,1,1,4,2,2,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,7.0,7.0,8.0,3295.0,1000.0,300.0,200.0,0.3034901365705614,0.0910470409711684,0.0606980273141122,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
1297,1684.0,2024,1,1,9,2,5,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,7.0,6.0,7.0,2009.6,188.28232354778265,979.0680824484696,251.0430980637102,0.0936914428482198,0.4871955028107432,0.1249219237976264,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5
1299,1686.0,2024,1,1,8,2,3,1,1,0,1,4,4,4,1,1,0,0,1,0,1,0,0,6.0,8.0,9.0,1448.666666666667,302.5935596170584,113.47258485639688,302.5935596170584,0.2088772845953002,0.0783289817232376,0.2088772845953002,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5
1306,1697.0,2024,1,1,99,1,2,1,1,0,1,5,4,4,1,1,0,0,1,0,0,0,0,6.0,7.0,8.0,3340.0,1000.0,300.0,200.0,0.2994011976047904,0.0898203592814371,0.059880239520958,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6
1314,1708.0,2024,1,1,9,1,4,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,1350.4512,131.88,150.72,376.8,0.09765625,0.1116071428571428,0.2790178571428571,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4
1316,1710.0,2024,1,1,99,1,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,4.0,5.0,2175.0,400.0,150.0,150.0,0.1839080459770115,0.0689655172413793,0.0689655172413793,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1318,1712.0,2024,1,1,12,2,4,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,1890.0,500.0,180.0,150.0,0.2645502645502645,0.0952380952380952,0.0793650793650793,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,2
1322,1717.0,2024,1,1,12,2,4,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,7.0,8.0,2040.0,500.0,250.0,200.0,0.2450980392156862,0.1225490196078431,0.0980392156862745,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
1325,1721.0,2024,1,1,16,2,2,1,3,1,1,4,5,5,1,1,0,0,0,0,1,1,0,2.0,13.0,14.0,1642.0500000000002,196.82106164383563,224.9383561643836,281.1729452054795,0.1198630136986301,0.136986301369863,0.1712328767123287,5.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,0
1326,1722.0,2024,1,1,13,2,2,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,1.0,6.0,7.0,2250.0,603.0150753768844,226.13065326633165,113.06532663316582,0.2680067001675041,0.100502512562814,0.050251256281407,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
1328,1724.0,2024,1,1,4,2,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,3450.0,800.0,200.0,200.0,0.2318840579710145,0.0579710144927536,0.0579710144927536,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,2
1330,1726.0,2024,1,1,17,1,2,1,1,0,1,5,5,5,1,1,1,0,0,0,0,0,0,3.0,3.0,4.0,1313.64,124.61407114624508,145.3830830039526,155.76758893280635,0.0948616600790513,0.1106719367588933,0.1185770750988142,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,6
1334,1733.0,2024,1,1,4,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,6.0,7.0,3190.0,600.0,200.0,150.0,0.1880877742946708,0.0626959247648902,0.0470219435736677,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
1339,1742.0,2024,1,1,4,2,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,3690.0,1000.0,300.0,200.0,0.2710027100271002,0.08130081300813,0.05420054200542,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
1341,1750.0,2024,2,1,4,1,1,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,1.0,3.0,4.0,3125.0,249.60063897763575,174.72044728434506,74.88019169329074,0.0798722044728434,0.0559105431309904,0.023961661341853,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1352,1765.0,2024,2,1,18,1,6,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,1647.1079999999995,317.7700321543408,211.8466881028939,158.8850160771704,0.1929260450160771,0.1286173633440514,0.0964630225080385,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1
1355,1768.0,2024,2,1,12,1,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,4.0,5.0,1700.0,101.49253731343283,253.73134328358208,507.46268656716416,0.0597014925373134,0.1492537313432835,0.2985074626865671,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1360,1774.0,2024,2,1,17,2,2,1,1,0,1,5,3,5,1,1,0,0,0,0,1,0,0,2.0,13.0,14.0,2246.88,357.7834394904458,178.8917197452229,286.22675159235666,0.1592356687898088,0.0796178343949044,0.1273885350318471,5.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,5
1367,1782.0,2024,2,1,18,1,3,1,1,0,1,2,1,1,1,1,0,0,1,0,0,0,0,2.0,5.0,6.0,1304.64,216.5377593360996,54.134439834024896,0.0,0.1659751037344398,0.0414937759336099,0.0,2.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,6
1370,1786.0,2024,2,1,99,2,3,1,1,0,1,5,5,5,1,1,0,0,0,0,1,1,0,2.0,26.0,27.0,3261.6000000000004,1098.5517009093974,549.2758504546987,109.85517009093972,0.3368137420006736,0.1684068710003368,0.0336813742000673,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5
